___state___,___city_name___,latitude,longitude,___state_name___
MG,Carangola,-20.7343,-42.0313,Minas Gerais
MG,Caratinga,-19.7868,-42.1292,Minas Gerais
MG,Carbonita,-17.5255,-43.0137,Minas Gerais
MG,Careaçu,-22.0424,-45.696,Minas Gerais
MG,Carlos Chagas,-17.6973,-40.7723,Minas Gerais
MG,Carmésia,-19.0877,-43.1382,Minas Gerais
MG,Carmo da Cachoeira,-21.4633,-45.2201,Minas Gerais
MG,Carmo da Mata,-20.5575,-44.8735,Minas Gerais
MG,Carmo de Minas,-22.1204,-45.1307,Minas Gerais
MG,Carmo do Cajuru,-20.1912,-44.7664,Minas Gerais
MG,Carmo do Paranaíba,-18.991,-46.3167,Minas Gerais
MG,Carmo do Rio Claro,-20.9736,-46.1149,Minas Gerais
MG,Carmópolis de Minas,-20.5396,-44.6336,Minas Gerais
MG,Carneirinho,-19.6987,-50.6894,Minas Gerais
MG,Carrancas,-21.4898,-44.6446,Minas Gerais
MG,Carvalhópolis,-21.7735,-45.8421,Minas Gerais
MG,Carvalhos,-22,-44.4632,Minas Gerais
MG,Casa Grande,-20.7925,-43.9343,Minas Gerais
MG,Cascalho Rico,-18.5772,-47.8716,Minas Gerais
MG,Cássia,-20.5831,-46.9201,Minas Gerais
MG,Cataguases,-21.3924,-42.6896,Minas Gerais
MG,Catas Altas,-20.0734,-43.4061,Minas Gerais
MG,Catas Altas da Noruega,-20.6901,-43.4939,Minas Gerais
MG,Catuji,-17.3018,-41.5276,Minas Gerais
MG,Catuti,-15.3616,-42.9627,Minas Gerais
MG,Caxambu,-21.9753,-44.9319,Minas Gerais
MG,Cedro do Abaeté,-19.1458,-45.712,Minas Gerais
MG,Central de Minas,-18.7612,-41.3143,Minas Gerais
MG,Centralina,-18.5852,-49.2014,Minas Gerais
MG,Chácara,-21.6733,-43.215,Minas Gerais
MG,Chalé,-20.0453,-41.6897,Minas Gerais
MG,Chapada do Norte,-17.0881,-42.5392,Minas Gerais
MG,Chapada Gaúcha,-15.3014,-45.6116,Minas Gerais
MG,Chiador,-21.9996,-43.0617,Minas Gerais
MG,Cipotânea,-20.9026,-43.3629,Minas Gerais
MG,Claraval,-20.397,-47.2768,Minas Gerais
MG,Claro dos Poções,-17.082,-44.2061,Minas Gerais
MG,Cláudio,-20.4437,-44.7673,Minas Gerais
MG,Coimbra,-20.8535,-42.8008,Minas Gerais
MG,Coluna,-18.2311,-42.8352,Minas Gerais
MG,Comendador Gomes,-19.6973,-49.0789,Minas Gerais
MG,Comercinho,-16.2963,-41.7945,Minas Gerais
MG,Conceição da Aparecida,-21.096,-46.2049,Minas Gerais
MG,Conceição da Barra de Minas,-21.1316,-44.4729,Minas Gerais
MG,Conceição das Alagoas,-19.9172,-48.3839,Minas Gerais
MG,Conceição das Pedras,-22.1576,-45.4562,Minas Gerais
MG,Conceição de Ipanema,-19.9326,-41.6908,Minas Gerais
MG,Conceição do Mato Dentro,-19.0344,-43.4221,Minas Gerais
MG,Conceição do Pará,-19.7456,-44.8945,Minas Gerais
MG,Conceição do Rio Verde,-21.8778,-45.087,Minas Gerais
MG,Conceição dos Ouros,-22.4078,-45.7996,Minas Gerais
MG,Cônego Marinho,-15.2892,-44.4181,Minas Gerais
MG,Confins,-19.6282,-43.9931,Minas Gerais
MG,Congonhal,-22.1488,-46.043,Minas Gerais
MG,Congonhas,-20.4958,-43.851,Minas Gerais
MG,Congonhas do Norte,-18.8021,-43.6767,Minas Gerais
MG,Conquista,-19.9312,-47.5492,Minas Gerais
MG,Conselheiro Lafaiete,-20.6634,-43.7846,Minas Gerais
MG,Conselheiro Pena,-19.1789,-41.4736,Minas Gerais
MG,Consolação,-22.5493,-45.9255,Minas Gerais
MG,Contagem,-19.9321,-44.0539,Minas Gerais
MG,Coqueiral,-21.1858,-45.4366,Minas Gerais
MG,Coração de Jesus,-16.6841,-44.3635,Minas Gerais
MG,Cordisburgo,-19.1224,-44.3224,Minas Gerais
MG,Cordislândia,-21.7891,-45.6999,Minas Gerais
MG,Corinto,-18.369,-44.4542,Minas Gerais
MG,Coroaci,-18.6156,-42.2791,Minas Gerais
MG,Coromandel,-18.4734,-47.1933,Minas Gerais
MG,Coronel Fabriciano,-19.5179,-42.6276,Minas Gerais
MG,Coronel Murta,-16.6148,-42.184,Minas Gerais
MG,Coronel Pacheco,-21.5898,-43.256,Minas Gerais
MG,Coronel Xavier Chaves,-21.0277,-44.2206,Minas Gerais
MG,Córrego Danta,-19.8198,-45.9032,Minas Gerais
MG,Córrego do Bom Jesus,-22.6269,-46.0241,Minas Gerais
MG,Córrego Fundo,-20.4474,-45.5617,Minas Gerais
MG,Córrego Novo,-19.8361,-42.3988,Minas Gerais
MG,Couto de Magalhães de Minas,-18.0727,-43.4648,Minas Gerais
MG,Crisólita,-17.2381,-40.9184,Minas Gerais
MG,Cristais,-20.8733,-45.5167,Minas Gerais
MG,Cristália,-16.716,-42.8571,Minas Gerais
MG,Cristiano Otoni,-20.8324,-43.8166,Minas Gerais
MG,Cristina,-22.208,-45.2673,Minas Gerais
MG,Crucilândia,-20.3923,-44.3334,Minas Gerais
MG,Cruzeiro da Fortaleza,-18.944,-46.6669,Minas Gerais
MG,Cruzília,-21.84,-44.8067,Minas Gerais
MG,Cuparaque,-18.9648,-41.0986,Minas Gerais
MG,Curral de Dentro,-15.9327,-41.8557,Minas Gerais
MG,Curvelo,-18.7527,-44.4303,Minas Gerais
MG,Datas,-18.4478,-43.6591,Minas Gerais
MG,Delfim Moreira,-22.5036,-45.2792,Minas Gerais
MG,Delfinópolis,-20.3468,-46.8456,Minas Gerais
MG,Delta,-19.9721,-47.7841,Minas Gerais
MG,Descoberto,-21.46,-42.9618,Minas Gerais
MG,Desterro de Entre Rios,-20.665,-44.3334,Minas Gerais
MG,Desterro do Melo,-21.143,-43.5178,Minas Gerais
MG,Diamantina,-18.2413,-43.6031,Minas Gerais
MG,Diogo de Vasconcelos,-20.4879,-43.1953,Minas Gerais
MG,Dionísio,-19.8433,-42.7701,Minas Gerais
MG,Divinésia,-20.9917,-43.0003,Minas Gerais
MG,Divino,-20.6134,-42.1438,Minas Gerais
MG,Divino das Laranjeiras,-18.7755,-41.4781,Minas Gerais
MG,Divinolândia de Minas,-18.8004,-42.6103,Minas Gerais
MG,Divinópolis,-20.1446,-44.8912,Minas Gerais
MG,Divisa Alegre,-15.7221,-41.3463,Minas Gerais
MG,Divisa Nova,-21.5092,-46.1904,Minas Gerais
MG,Divisópolis,-15.7254,-40.9997,Minas Gerais
MG,Dom Bosco,-16.652,-46.2597,Minas Gerais
MG,Dom Cavati,-19.3735,-42.1121,Minas Gerais
MG,Dom Joaquim,-18.961,-43.2544,Minas Gerais
MG,Dom Silvério,-20.1627,-42.9627,Minas Gerais
MG,Dom Viçoso,-22.2511,-45.1643,Minas Gerais
MG,Dona Eusébia,-21.319,-42.807,Minas Gerais
MG,Dores de Campos,-21.1139,-44.0207,Minas Gerais
MG,Dores de Guanhães,-19.0516,-42.9254,Minas Gerais
MG,Dores do Indaiá,-19.4628,-45.5927,Minas Gerais
MG,Dores do Turvo,-20.9785,-43.1834,Minas Gerais
MG,Doresópolis,-20.2868,-45.9007,Minas Gerais
MG,Douradoquara,-18.4338,-47.5993,Minas Gerais
MG,Durandé,-20.2058,-41.7977,Minas Gerais
MG,Elói Mendes,-21.6088,-45.5691,Minas Gerais
MG,Engenheiro Caldas,-19.2065,-42.0503,Minas Gerais
MG,Engenheiro Navarro,-17.2831,-43.947,Minas Gerais
MG,Entre Folhas,-19.6218,-42.2306,Minas Gerais
MG,Entre Rios de Minas,-20.6706,-44.0654,Minas Gerais
MG,Ervália,-20.8403,-42.6544,Minas Gerais
MG,Esmeraldas,-19.764,-44.3065,Minas Gerais
MG,Espera Feliz,-20.6508,-41.9119,Minas Gerais
MG,Espinosa,-14.9249,-42.809,Minas Gerais
MG,Espírito Santo do Dourado,-22.0454,-45.9548,Minas Gerais
MG,Estiva,-22.4577,-46.0191,Minas Gerais
MG,Estrela Dalva,-21.7412,-42.4574,Minas Gerais
MG,Estrela do Indaiá,-19.5169,-45.7859,Minas Gerais
MG,Estrela do Sul,-18.7399,-47.6956,Minas Gerais
MG,Eugenópolis,-21.1002,-42.1878,Minas Gerais
MG,Ewbank da Câmara,-21.5498,-43.5068,Minas Gerais
MG,Extrema,-22.854,-46.3178,Minas Gerais
MG,Fama,-21.4089,-45.8286,Minas Gerais
MG,Faria Lemos,-20.8097,-42.0213,Minas Gerais
MG,Felício dos Santos,-18.0755,-43.2422,Minas Gerais
MG,Felisburgo,-16.6348,-40.7605,Minas Gerais
MG,Felixlândia,-18.7507,-44.9004,Minas Gerais
MG,Fernandes Tourinho,-19.1541,-42.0803,Minas Gerais
MG,Ferros,-19.2343,-43.0192,Minas Gerais
MG,Fervedouro,-20.726,-42.279,Minas Gerais
MG,Florestal,-19.888,-44.4318,Minas Gerais
MG,Formiga,-20.4618,-45.4268,Minas Gerais
MG,Formoso,-14.9446,-46.2371,Minas Gerais
MG,Fortaleza de Minas,-20.8508,-46.712,Minas Gerais
MG,Fortuna de Minas,-19.5578,-44.4472,Minas Gerais
MG,Francisco Badaró,-16.9883,-42.3568,Minas Gerais
MG,Francisco Dumont,-17.3107,-44.2317,Minas Gerais
MG,Francisco Sá,-16.4827,-43.4896,Minas Gerais
MG,Franciscópolis,-17.9578,-42.0094,Minas Gerais
MG,Frei Gaspar,-18.0709,-41.4325,Minas Gerais
MG,Frei Inocêncio,-18.5556,-41.9121,Minas Gerais
MG,Frei Lagonegro,-18.1751,-42.7617,Minas Gerais
MG,Fronteira,-20.2748,-49.1984,Minas Gerais
MG,Fronteira dos Vales,-16.8898,-40.923,Minas Gerais
MG,Fruta de Leite,-16.1225,-42.5288,Minas Gerais
MG,Frutal,-20.0259,-48.9355,Minas Gerais
MG,Funilândia,-19.3661,-44.061,Minas Gerais
MG,Galiléia,-19.0005,-41.5387,Minas Gerais
MG,Gameleiras,-15.0829,-43.125,Minas Gerais
MG,Glaucilândia,-16.8481,-43.692,Minas Gerais
MG,Goiabeira,-18.9807,-41.2235,Minas Gerais
MG,Goianá,-21.536,-43.1957,Minas Gerais
MG,Gonçalves,-22.6545,-45.8556,Minas Gerais
MG,Gonzaga,-18.8196,-42.4769,Minas Gerais
MG,Gouveia,-18.4519,-43.7423,Minas Gerais
MG,Governador Valadares,-18.8545,-41.9555,Minas Gerais
MG,Grão Mogol,-16.5662,-42.8923,Minas Gerais
MG,Grupiara,-18.5003,-47.7318,Minas Gerais
MG,Guanhães,-18.7713,-42.9312,Minas Gerais
MG,Guapé,-20.7631,-45.9152,Minas Gerais
MG,Guaraciaba,-20.5716,-43.0094,Minas Gerais
MG,Guaraciama,-17.0142,-43.6675,Minas Gerais
MG,Guaranésia,-21.3009,-46.7964,Minas Gerais
MG,Guarani,-21.3563,-43.0328,Minas Gerais
MG,Guarará,-21.7304,-43.0334,Minas Gerais
MG,Guarda-Mor,-17.7673,-47.0998,Minas Gerais
MG,Guaxupé,-21.305,-46.7081,Minas Gerais
MG,Guidoval,-21.155,-42.7887,Minas Gerais
MG,Guimarânia,-18.8425,-46.7901,Minas Gerais
MG,Guiricema,-21.0098,-42.7207,Minas Gerais
MG,Gurinhatã,-19.2143,-49.7876,Minas Gerais
MG,Heliodora,-22.0644,-45.5453,Minas Gerais
MG,Iapu,-19.4387,-42.2147,Minas Gerais
MG,Ibertioga,-21.433,-43.9639,Minas Gerais
MG,Ibiá,-19.4749,-46.5474,Minas Gerais
MG,Ibiaí,-16.8591,-44.9046,Minas Gerais
MG,Ibiracatu,-15.6605,-44.1667,Minas Gerais
MG,Ibiraci,-20.4611,-47.1222,Minas Gerais
MG,Ibirité,-20.0252,-44.0569,Minas Gerais
MG,Ibitiúra de Minas,-22.0604,-46.4368,Minas Gerais
MG,Ibituruna,-21.1541,-44.7479,Minas Gerais
MG,Icaraí de Minas,-16.214,-44.9034,Minas Gerais
MG,Igarapé,-20.0707,-44.2994,Minas Gerais
MG,Igaratinga,-19.9476,-44.7063,Minas Gerais
MG,Iguatama,-20.1776,-45.7111,Minas Gerais
MG,Ijaci,-21.1738,-44.9233,Minas Gerais
MG,Ilicínea,-20.9402,-45.8308,Minas Gerais
MG,Imbé de Minas,-19.6017,-41.9695,Minas Gerais
MG,Inconfidentes,-22.3136,-46.3264,Minas Gerais
MG,Indaiabira,-15.4911,-42.2005,Minas Gerais
MG,Indianópolis,-19.0341,-47.9155,Minas Gerais
MG,Ingaí,-21.4024,-44.9152,Minas Gerais
MG,Inhapim,-19.5476,-42.1147,Minas Gerais
MG,Inhaúma,-19.4898,-44.3934,Minas Gerais
MG,Inimutaba,-18.7271,-44.3584,Minas Gerais
MG,Ipaba,-19.4158,-42.4139,Minas Gerais
MG,Ipanema,-19.7992,-41.7164,Minas Gerais
MG,Ipatinga,-19.4703,-42.5476,Minas Gerais
MG,Ipiaçu,-18.6927,-49.9436,Minas Gerais
MG,Ipuiúna,-22.1013,-46.1915,Minas Gerais
MG,Iraí de Minas,-18.9819,-47.461,Minas Gerais
MG,Itabira,-19.6239,-43.2312,Minas Gerais
MG,Itabirinha,-18.5712,-41.234,Minas Gerais
MG,Itabirito,-20.2501,-43.8038,Minas Gerais
MG,Itacambira,-17.0625,-43.3069,Minas Gerais
MG,Itacarambi,-15.089,-44.095,Minas Gerais
MG,Itaguara,-20.3947,-44.4875,Minas Gerais
MG,Itaipé,-17.4014,-41.6697,Minas Gerais
MG,Itajubá,-22.4225,-45.4598,Minas Gerais
MG,Itamarandiba,-17.8552,-42.8561,Minas Gerais
MG,Itamarati de Minas,-21.4179,-42.813,Minas Gerais
MG,Itambacuri,-18.035,-41.683,Minas Gerais
MG,Itambé do Mato Dentro,-19.4158,-43.3182,Minas Gerais
MG,Itamogi,-21.0758,-47.046,Minas Gerais
MG,Itamonte,-22.2859,-44.868,Minas Gerais
MG,Itanhandu,-22.2942,-44.9382,Minas Gerais
MG,Itanhomi,-19.1736,-41.863,Minas Gerais
MG,Itaobim,-16.5571,-41.5017,Minas Gerais
MG,Itapagipe,-19.9062,-49.3781,Minas Gerais
MG,Itapecerica,-20.4704,-45.127,Minas Gerais
MG,Itapeva,-22.7665,-46.2241,Minas Gerais
MG,Itatiaiuçu,-20.1983,-44.4211,Minas Gerais
MG,Itaú de Minas,-20.7375,-46.7525,Minas Gerais
MG,Itaúna,-20.0818,-44.5801,Minas Gerais
MG,Itaverava,-20.6769,-43.6141,Minas Gerais
MG,Itinga,-16.61,-41.7672,Minas Gerais
MG,Itueta,-19.3999,-41.1746,Minas Gerais
MG,Ituiutaba,-18.9772,-49.4639,Minas Gerais
MG,Itumirim,-21.3171,-44.8724,Minas Gerais
MG,Iturama,-19.7276,-50.1966,Minas Gerais
MG,Itutinga,-21.3,-44.6567,Minas Gerais
MG,Jaboticatubas,-19.5119,-43.7373,Minas Gerais
MG,Jacinto,-16.1428,-40.295,Minas Gerais
MG,Jacuí,-21.0137,-46.7359,Minas Gerais
MG,Jacutinga,-22.286,-46.6166,Minas Gerais
MG,Jaguaraçu,-19.647,-42.7498,Minas Gerais
MG,Jaíba,-15.3432,-43.6688,Minas Gerais
MG,Jampruca,-18.461,-41.809,Minas Gerais
MG,Janaúba,-15.8022,-43.3132,Minas Gerais
MG,Januária,-15.4802,-44.3639,Minas Gerais
MG,Japaraíba,-20.1442,-45.5015,Minas Gerais
MG,Japonvar,-15.9891,-44.2758,Minas Gerais
MG,Jeceaba,-20.5339,-43.9894,Minas Gerais
MG,Jenipapo de Minas,-17.0831,-42.2589,Minas Gerais
MG,Jequeri,-20.4542,-42.6651,Minas Gerais
MG,Jequitaí,-17.229,-44.4376,Minas Gerais
MG,Jequitibá,-19.2345,-44.0304,Minas Gerais
MG,Jequitinhonha,-16.4375,-41.0117,Minas Gerais
MG,Jesuânia,-21.9887,-45.2911,Minas Gerais
MG,Joaíma,-16.6522,-41.0229,Minas Gerais
MG,Joanésia,-19.1729,-42.6775,Minas Gerais
MG,João Monlevade,-19.8126,-43.1735,Minas Gerais
MG,João Pinheiro,-17.7398,-46.1715,Minas Gerais
MG,Joaquim Felício,-17.758,-44.1643,Minas Gerais
MG,Jordânia,-15.9009,-40.1841,Minas Gerais
MG,José Gonçalves de Minas,-16.9053,-42.6014,Minas Gerais
MG,José Raydan,-18.2195,-42.4946,Minas Gerais
MG,Josenópolis,-16.5417,-42.5151,Minas Gerais
MG,Juatuba,-19.9448,-44.3451,Minas Gerais
MG,Juiz de Fora,-21.7595,-43.3398,Minas Gerais
MG,Juramento,-16.8473,-43.5865,Minas Gerais
MG,Juruaia,-21.2493,-46.5735,Minas Gerais
MG,Juvenília,-14.2662,-44.1597,Minas Gerais
MG,Ladainha,-17.6279,-41.7488,Minas Gerais
MG,Lagamar,-18.1759,-46.8063,Minas Gerais
MG,Lagoa da Prata,-20.0237,-45.5401,Minas Gerais
MG,Lagoa dos Patos,-16.978,-44.5754,Minas Gerais
MG,Lagoa Dourada,-20.9139,-44.0797,Minas Gerais
MG,Lagoa Formosa,-18.7715,-46.4012,Minas Gerais
MG,Lagoa Grande,-17.8323,-46.5165,Minas Gerais
MG,Lagoa Santa,-19.6397,-43.8932,Minas Gerais
MG,Lajinha,-20.1539,-41.6228,Minas Gerais
MG,Lambari,-21.9671,-45.3498,Minas Gerais
MG,Lamim,-20.79,-43.4706,Minas Gerais
MG,Laranjal,-21.3715,-42.4732,Minas Gerais
MG,Lassance,-17.887,-44.5735,Minas Gerais
MG,Lavras,-21.248,-45.0009,Minas Gerais
MG,Leandro Ferreira,-19.7193,-45.0279,Minas Gerais
MG,Leme do Prado,-17.0793,-42.6936,Minas Gerais
MG,Leopoldina,-21.5296,-42.6421,Minas Gerais
MG,Liberdade,-22.0275,-44.3208,Minas Gerais
MG,Lima Duarte,-21.8386,-43.7934,Minas Gerais
MG,Limeira do Oeste,-19.5512,-50.5815,Minas Gerais
MG,Lontra,-15.9013,-44.306,Minas Gerais
MG,Luisburgo,-20.4468,-42.0976,Minas Gerais
MG,Luislândia,-16.1095,-44.5886,Minas Gerais
MG,Luminárias,-21.5145,-44.9034,Minas Gerais
MG,Luz,-19.7911,-45.6794,Minas Gerais
MG,Machacalis,-17.0723,-40.7245,Minas Gerais
MG,Machado,-21.6778,-45.9219,Minas Gerais
MG,Madre de Deus de Minas,-21.483,-44.3287,Minas Gerais
MG,Malacacheta,-17.8456,-42.0769,Minas Gerais
MG,Mamonas,-15.0479,-42.9469,Minas Gerais
MG,Manga,-14.7529,-43.9391,Minas Gerais
MG,Manhuaçu,-20.2572,-42.028,Minas Gerais
MG,Manhumirim,-20.3591,-41.9589,Minas Gerais
MG,Mantena,-18.7761,-40.9874,Minas Gerais
MG,Mar de Espanha,-21.8707,-43.0062,Minas Gerais
MG,Maravilhas,-19.5076,-44.6779,Minas Gerais
MG,Maria da Fé,-22.3044,-45.3773,Minas Gerais
MG,Mariana,-20.3765,-43.414,Minas Gerais
MG,Marilac,-18.5079,-42.0822,Minas Gerais
MG,Mário Campos,-20.0582,-44.1883,Minas Gerais
MG,Maripá de Minas,-21.6979,-42.9546,Minas Gerais
MG,Marliéria,-19.7096,-42.7327,Minas Gerais
MG,Marmelópolis,-22.447,-45.1645,Minas Gerais
MG,Martinho Campos,-19.3306,-45.2434,Minas Gerais
MG,Martins Soares,-20.2546,-41.8786,Minas Gerais
MG,Mata Verde,-15.6869,-40.7366,Minas Gerais
MG,Materlândia,-18.4699,-43.0579,Minas Gerais
MG,Mateus Leme,-19.9794,-44.4318,Minas Gerais
MG,Mathias Lobato,-18.59,-41.9166,Minas Gerais
MG,Matias Barbosa,-21.869,-43.3135,Minas Gerais
MG,Matias Cardoso,-14.8563,-43.9146,Minas Gerais
MG,Matipó,-20.2873,-42.3401,Minas Gerais
MG,Mato Verde,-15.3944,-42.86,Minas Gerais
MG,Matozinhos,-19.5543,-44.0868,Minas Gerais
MG,Matutina,-19.2179,-45.9664,Minas Gerais
MG,Medeiros,-19.9865,-46.2181,Minas Gerais
MG,Medina,-16.2245,-41.4728,Minas Gerais
MG,Mendes Pimentel,-18.6631,-41.4052,Minas Gerais
MG,Mercês,-21.1976,-43.3337,Minas Gerais
MG,Mesquita,-19.224,-42.6079,Minas Gerais
MG,Minas Novas,-17.2156,-42.5884,Minas Gerais
MG,Minduri,-21.6797,-44.6051,Minas Gerais
MG,Mirabela,-16.256,-44.1602,Minas Gerais
MG,Miradouro,-20.8899,-42.3458,Minas Gerais
MG,Miraí,-21.2021,-42.6122,Minas Gerais
MG,Miravânia,-14.7348,-44.4092,Minas Gerais
MG,Moeda,-20.3399,-44.0509,Minas Gerais
MG,Moema,-19.8387,-45.4127,Minas Gerais
MG,Monjolos,-18.3245,-44.118,Minas Gerais
MG,Monsenhor Paulo,-21.7579,-45.5391,Minas Gerais
MG,Montalvânia,-14.4197,-44.3719,Minas Gerais
MG,Monte Alegre de Minas,-18.869,-48.881,Minas Gerais
MG,Monte Azul,-15.1514,-42.8718,Minas Gerais
MG,Monte Belo,-21.3271,-46.3635,Minas Gerais
MG,Monte Carmelo,-18.7302,-47.4912,Minas Gerais
MG,Monte Formoso,-16.8691,-41.2473,Minas Gerais
MG,Monte Santo de Minas,-21.1873,-46.9753,Minas Gerais
MG,Monte Sião,-22.4335,-46.573,Minas Gerais
MG,Montes Claros,-16.7282,-43.8578,Minas Gerais
MG,Montezuma,-15.1702,-42.4941,Minas Gerais
MG,Morada Nova de Minas,-18.5998,-45.3584,Minas Gerais
MG,Morro da Garça,-18.5356,-44.601,Minas Gerais
MG,Morro do Pilar,-19.2236,-43.3795,Minas Gerais
MG,Munhoz,-22.6092,-46.362,Minas Gerais
MG,Muriaé,-21.13,-42.3693,Minas Gerais
MG,Mutum,-19.8121,-41.4407,Minas Gerais
MG,Muzambinho,-21.3692,-46.5213,Minas Gerais
MG,Nacip Raydan,-18.4544,-42.2481,Minas Gerais
MG,Nanuque,-17.8481,-40.3533,Minas Gerais
MG,Naque,-19.2291,-42.3312,Minas Gerais
MG,Natalândia,-16.5021,-46.4874,Minas Gerais
MG,Natércia,-22.1158,-45.5123,Minas Gerais
MG,Nazareno,-21.2168,-44.6138,Minas Gerais
MG,Nepomuceno,-21.2324,-45.235,Minas Gerais
MG,Ninheira,-15.3148,-41.7564,Minas Gerais
MG,Nova Belém,-18.4925,-41.1107,Minas Gerais
MG,Nova Era,-19.7577,-43.0333,Minas Gerais
MG,Nova Lima,-19.9758,-43.8509,Minas Gerais
MG,Nova Módica,-18.4417,-41.4984,Minas Gerais
MG,Nova Ponte,-19.1461,-47.6779,Minas Gerais
MG,Nova Porteirinha,-15.7993,-43.2941,Minas Gerais
MG,Nova Resende,-21.1286,-46.4157,Minas Gerais
MG,Nova Serrana,-19.8713,-44.9847,Minas Gerais
MG,Nova União,-19.6876,-43.583,Minas Gerais
MG,Novo Cruzeiro,-17.4654,-41.8826,Minas Gerais
MG,Novo Oriente de Minas,-17.4089,-41.2194,Minas Gerais
MG,Novorizonte,-16.0162,-42.4044,Minas Gerais
MG,Olaria,-21.8598,-43.9356,Minas Gerais
MG,Olhos d'Água,-17.3982,-43.5719,Minas Gerais
MG,Olímpio Noronha,-22.0685,-45.2657,Minas Gerais
MG,Oliveira,-20.6982,-44.829,Minas Gerais
MG,Oliveira Fortes,-21.3401,-43.4499,Minas Gerais
MG,Onça de Pitangui,-19.7276,-44.8058,Minas Gerais
MG,Oratórios,-20.4298,-42.7977,Minas Gerais
MG,Orizânia,-20.5142,-42.1991,Minas Gerais
MG,Ouro Branco,-20.5263,-43.6962,Minas Gerais
MG,Ouro Fino,-22.2779,-46.3716,Minas Gerais
MG,Ouro Preto,-20.3796,-43.512,Minas Gerais
MG,Ouro Verde de Minas,-18.0719,-41.2734,Minas Gerais
MG,Padre Carvalho,-16.3646,-42.5088,Minas Gerais
MG,Padre Paraíso,-17.0758,-41.4821,Minas Gerais
MG,Pai Pedro,-15.5271,-43.07,Minas Gerais
MG,Paineiras,-18.8993,-45.5321,Minas Gerais
MG,Pains,-20.3705,-45.6627,Minas Gerais
MG,Paiva,-21.2913,-43.4088,Minas Gerais
MG,Palma,-21.3748,-42.3123,Minas Gerais
MG,Palmópolis,-16.7364,-40.4296,Minas Gerais
MG,Papagaios,-19.4419,-44.7468,Minas Gerais
MG,Pará de Minas,-19.8534,-44.6114,Minas Gerais
MG,Paracatu,-17.2252,-46.8711,Minas Gerais
MG,Paraguaçu,-21.5465,-45.7374,Minas Gerais
MG,Paraisópolis,-22.5539,-45.7803,Minas Gerais
MG,Paraopeba,-19.2732,-44.4044,Minas Gerais
MG,Passa Quatro,-22.3871,-44.9709,Minas Gerais
MG,Passa Tempo,-20.6539,-44.4926,Minas Gerais
MG,Passa-Vinte,-22.2097,-44.2344,Minas Gerais
MG,Passabém,-19.3509,-43.1383,Minas Gerais
MG,Passos,-20.7193,-46.609,Minas Gerais
MG,Patis,-16.0773,-44.0787,Minas Gerais
MG,Patos de Minas,-18.5699,-46.5013,Minas Gerais
MG,Patrocínio,-18.9379,-46.9934,Minas Gerais
MG,Patrocínio do Muriaé,-21.1544,-42.2125,Minas Gerais
MG,Paula Cândido,-20.8754,-42.9752,Minas Gerais
MG,Paulistas,-18.4276,-42.8628,Minas Gerais
MG,Pavão,-17.4267,-41.0035,Minas Gerais
MG,Peçanha,-18.5441,-42.5583,Minas Gerais
MG,Pedra Azul,-16.0086,-41.2909,Minas Gerais
MG,Pedra Bonita,-20.5219,-42.3304,Minas Gerais
MG,Pedra do Anta,-20.5968,-42.7123,Minas Gerais
MG,Pedra do Indaiá,-20.2563,-45.2107,Minas Gerais
MG,Pedra Dourada,-20.8266,-42.1515,Minas Gerais
MG,Pedralva,-22.2386,-45.4654,Minas Gerais
MG,Pedras de Maria da Cruz,-15.6032,-44.391,Minas Gerais
MG,Pedrinópolis,-19.2241,-47.4579,Minas Gerais
MG,Pedro Leopoldo,-19.6308,-44.0383,Minas Gerais
MG,Pedro Teixeira,-21.7076,-43.743,Minas Gerais
MG,Pequeri,-21.8341,-43.1145,Minas Gerais
MG,Pequi,-19.6284,-44.6604,Minas Gerais
MG,Perdigão,-19.9411,-45.078,Minas Gerais
MG,Perdizes,-19.3434,-47.2963,Minas Gerais
MG,Perdões,-21.0932,-45.0896,Minas Gerais
MG,Periquito,-19.1573,-42.2333,Minas Gerais
MG,Pescador,-18.357,-41.6006,Minas Gerais
MG,Piau,-21.5096,-43.313,Minas Gerais
MG,Piedade de Caratinga,-19.7593,-42.0756,Minas Gerais
MG,Piedade de Ponte Nova,-20.2438,-42.7379,Minas Gerais
MG,Piedade do Rio Grande,-21.469,-44.1938,Minas Gerais
MG,Piedade dos Gerais,-20.4715,-44.2243,Minas Gerais
MG,Pimenta,-20.4827,-45.8049,Minas Gerais
MG,Pingo-d'Água,-19.7287,-42.4095,Minas Gerais
MG,Pintópolis,-16.0572,-45.1402,Minas Gerais
MG,Piracema,-20.5089,-44.4783,Minas Gerais
MG,Pirajuba,-19.9092,-48.7027,Minas Gerais
MG,Piranga,-20.6834,-43.2967,Minas Gerais
MG,Piranguçu,-22.5249,-45.4945,Minas Gerais
MG,Piranguinho,-22.395,-45.5324,Minas Gerais
MG,Pirapetinga,-21.6554,-42.3434,Minas Gerais
MG,Pirapora,-17.3392,-44.934,Minas Gerais
MG,Piraúba,-21.2825,-43.0172,Minas Gerais
MG,Pitangui,-19.6741,-44.8964,Minas Gerais
MG,Piumhi,-20.4762,-45.9589,Minas Gerais
MG,Planura,-20.1376,-48.7,Minas Gerais
MG,Poço Fundo,-21.78,-45.9658,Minas Gerais
MG,Poços de Caldas,-21.78,-46.5692,Minas Gerais
MG,Pocrane,-19.6208,-41.6334,Minas Gerais
